path,breed
/raid/hjy/my_cat_dataset/Birman/Birman_81.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_82.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_83.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_84.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_85.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_86.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_87.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_88.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_89.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_9.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_90.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_91.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_92.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_93.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_94.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_95.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_96.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_97.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_98.jpg,Birman
/raid/hjy/my_cat_dataset/Birman/Birman_99.jpg,Birman
/raid/hjy/my_cat_dataset/Bombay/12136338_9294.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/14314551_9087.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/14474173_9042.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/14474450_9050.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/14474619_9051.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/16213718_8832.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/16213721_8833.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/16458415_8786.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/16542007_8766.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/17093898_8682.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/17129270_8674.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/17163096_8669.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/17192183_8658.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/17289392_8639.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/17650178_8550.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/17650296_8551.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/17650373_8552.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/17728001_8527.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/17842417_8498.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/17864141_8491.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/17872270_8488.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18036863_8450.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18061137_8448.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18117887_8439.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18117898_8438.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18146751_8431.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18161127_8423.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18167783_8420.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18204269_8411.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18214036_8407.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18287074_8392.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18351508_8385.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18368939_8382.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18374415_8378.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18376775_8377.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18424174_8369.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18424212_8368.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18427339_8367.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18454881_8356.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18492473_8343.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18521560_8334.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18521597_8333.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18707629_8304.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18745385_8299.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18747476_8298.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18747524_8297.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18796580_8289.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18802870_8286.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18831773_8281.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18834083_8279.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18840047_8278.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18888120_8273.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18946663_8267.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18955233_8266.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18985148_8260.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/18988342_8258.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19020805_8249.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19093917_8235.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19133641_8228.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19153643_8225.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19153672_8224.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19184262_8220.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19213328_8213.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19226177_8210.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19242572_8207.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19243370_8205.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19270153_8203.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19334943_8188.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19350956_8187.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19397169_8181.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19409051_8177.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19414606_8175.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19454825_8165.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19455740_8163.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19472368_8158.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19490017_8157.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19544039_8144.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19558503_8141.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19583285_8136.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19599697_8133.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19612540_8130.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19654683_8124.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19662760_8122.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19686130_8119.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19715321_8109.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19718426_8106.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19720756_8103.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19787206_8092.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19788071_8091.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19788829_8090.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19801157_8087.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19801171_8086.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19818126_8085.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19901574_8071.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/19944504_8057.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20032967_8049.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20039421_8046.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20063415_8044.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20064735_8042.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20091812_8037.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20224449_8021.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20275206_8007.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20316061_7998.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20337482_7993.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20337501_7991.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20337509_7990.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20352059_7986.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20385347_7984.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20386125_7982.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20386184_7981.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20387788_7980.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20394160_7978.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20411775_7974.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20411947_7973.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20412066_7970.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20412192_7965.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20432684_7954.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20552726_7927.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20562745_7925.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20590063_7920.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20695931_7908.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20809672_7886.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20841351_7877.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20844868_7876.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20856086_7874.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20857798_7873.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20860827_7872.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20917535_7855.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20956265_7844.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20961868_7843.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/20999015_7840.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21002261_7839.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21003515_7838.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21033625_7831.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21101528_7820.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21133005_7813.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21139825_7811.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21153152_7808.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21159041_7806.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21160960_7805.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21209082_7798.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21209147_7797.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21224734_7795.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21239459_7792.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21242818_7788.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21266329_7785.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21269004_7784.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21288411_7779.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21301350_7775.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21319686_7771.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21335076_7768.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21338010_7767.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21374939_7760.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21374942_7759.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21425068_7748.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21493015_7733.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21523138_7730.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21563922_7722.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21619258_7715.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21637299_7711.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21643677_7708.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21680521_7702.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21680809_7701.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21710268_7687.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21738198_7676.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21738235_7675.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21740408_7674.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21740921_7673.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21742685_7672.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21852321_7648.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21852711_7647.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21855293_7646.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21855304_7645.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21855363_7644.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21895030_7629.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21922357_7624.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21922626_7623.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21924943_7620.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21996088_7608.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/21999998_7607.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22068560_7591.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22068584_7590.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22068768_7589.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22121678_7578.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22127285_7577.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22145199_7570.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22153050_7568.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22170758_7566.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22170761_7565.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22181931_7561.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22181943_7560.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22222994_7553.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22227366_7552.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22227612_7551.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22244654_7548.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22362581_7532.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22405459_7520.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22450160_7509.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22473423_7501.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22526980_7490.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22560749_7487.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22562189_7486.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22589017_7481.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22598312_7479.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22605792_7475.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22661908_7461.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22671620_7459.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22683450_7456.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22684415_7455.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22687315_7454.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22687359_7453.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22695519_7452.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22763245_7438.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22796533_7428.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22817541_7426.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22817605_7425.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22843604_7420.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22871388_7412.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22877871_7408.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22929522_7400.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22929550_7398.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22939750_7393.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22939770_7392.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22947772_7389.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22979539_7384.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22985341_7381.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22985348_7380.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22985387_7379.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/22985393_7378.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23018673_7373.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23050450_7365.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23107230_7345.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23107481_7344.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23150157_7340.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23189609_7335.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23220870_7327.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23220879_7326.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23220891_7325.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23220903_7324.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23259459_7316.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23259516_7314.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23259538_7313.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23304370_7300.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23312346_7298.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23335618_7295.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23359882_7293.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23366893_7290.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23490503_7270.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23494469_7268.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23512944_7263.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23519153_7262.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23528072_7257.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23541195_7255.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23621840_7238.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23670958_7230.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23712235_7222.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23771227_7207.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23775111_7206.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23782563_7205.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23829754_7191.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23829960_7190.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23829971_7189.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23830413_7188.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23850264_7184.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23931808_7163.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23956141_7160.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23959071_7159.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23966349_7158.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23966357_7157.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/23991635_7149.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24019365_7143.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24059942_7133.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24084152_7125.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24091571_7123.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24096719_7120.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24145401_7109.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24145495_7107.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24151181_7106.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24173057_7101.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24177968_7099.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24184406_7096.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24210050_7086.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24213733_7085.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24257765_7079.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24268071_7076.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24268479_7075.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24297210_7071.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24364569_7058.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24448581_7035.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24460602_7033.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24487236_7025.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24500350_7024.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24513954_7020.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24518329_7018.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24544660_7015.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24551974_7013.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24561402_7006.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24577219_7002.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24679124_6976.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24695327_6972.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24695945_6971.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24709820_6970.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24750175_6959.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24771347_6953.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24771361_6952.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24773000_6950.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24775327_6949.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24775552_6948.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24796827_6940.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24830547_6923.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24834065_6922.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24840392_6921.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24902505_6901.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24911240_6899.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/24963430_6888.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25014326_6871.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25077254_6860.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25078344_6858.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25096569_6856.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25110192_6853.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25110203_6852.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25113845_6849.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25133532_6845.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25205547_6824.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25211489_6822.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25239664_6812.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25252179_6811.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25270192_6808.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25325998_6799.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25347312_6796.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25373625_6792.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25392948_6785.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25422938_6780.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25424315_6779.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25426144_6778.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25426145_6777.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25455708_6769.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25463653_6765.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25484408_6758.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25534048_6747.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25577931_6739.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25589302_6733.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25605760_6732.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25606047_6731.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25638499_6726.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25694615_6711.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25716791_6708.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25730635_6706.jpg,Bombay
/raid/hjy/my_cat_dataset/Bombay/25734731_6705.jpg,Bombay
